fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
9.063547027518508,0.38674045407944563,0.14222552220706938,3.2916626939629356,0.09372102919996879,15.48084946661382,42.48426159800704,0.9966951634107233,3.195427994569346,0.7065817812596782,10.62003132671826,4
7.599041965121793,0.5199302730175283,0.17846962907400316,3.124119817052155,0.10116848973699176,17.597225017214818,46.114498245773895,0.9949204806393813,3.2159626365808283,0.8848286043851511,11.113517972730417,3
8.062459375310084,0.39930486917676017,0.3179597748934676,3.12834550926428,0.04482521027153771,5.956833748955914,66.88383036941897,0.9944433905491954,3.2436430782278984,0.6401374608390519,9.477207434801594,6
7.597440081655905,0.18986731378677346,0.17696333682828633,2.4877532271530853,0.056334829746684495,21.38592458777374,11.150707405703614,0.9963916905101954,3.0311098977931445,0.5667200709960203,10.242623462576654,5
11.278417276763406,0.5137125949612055,0.2716458589581975,1.6027456285141684,0.03921535644479799,-1.6152006226895992,75.59100638921228,0.9940432544447699,3.11626961070316,0.9321735604160886,8.83141592612241,3
8.4797541628931,0.287539257254779,0.25455718399038135,2.5758045581937266,0.07461186331110885,14.339202013526835,41.839842028420215,0.996816505511429,3.099171846649586,0.4327979149375634,10.89922312260528,8
6.91343360656615,0.5947184861270363,0.18483996523941829,1.8228382884878882,0.09435084511591925,2.889838002375434,36.4623786010516,0.9925948327915243,3.146440486979174,0.3201791065069877,11.14719593970274,6
9.733817368154783,0.31611515315323935,0.4643944089325326,3.4751197334177513,0.11004714104192057,8.481638921978409,24.75791249479665,0.9980583112746513,3.2930630225226434,0.7160021675079998,10.016813537700626,3
6.668734525043467,0.8099868810035079,0.31339190223180113,2.3529426184978615,0.0814818956083955,15.47398671316414,11.902866562684615,0.996945194964826,3.346842946507304,0.5746918663471083,12.073986763290034,3
8.813295392507133,0.34334934153275254,0.04748574133423927,1.6745028032074885,0.11257231091142583,6.395866347160476,61.46341167923829,0.9965120594686278,3.6101000985628153,0.49681507743039305,9.274234336997658,5
5.560494814180337,0.4355876967588649,0.26864543147694275,2.1786141583470067,0.052397970835702176,11.154444557701746,46.466359343768076,0.997965381967891,3.1003291918522415,0.756253467094903,9.03562511979018,8
6.507720926652354,0.662703443473934,0.1838213535231612,2.912931454275624,0.045932351212896905,25.062928092144404,19.200782005178922,0.9993309488889252,3.4968644796953168,0.6865701070656799,10.724451818559972,7
8.795291853803686,0.25382713671320895,0.33524333347962243,1.9362754471960253,0.07888904602206763,9.231081304768512,19.09842455872768,0.9980287401300363,3.257202231154898,0.5653882053894908,11.547098302612154,7
9.607699869993116,0.5454919869208259,0.17074792615672993,1.6777796044335687,0.08768130897878615,23.356921120651418,38.28430601419743,0.9923182515373367,3.290107258069513,0.4579543401993659,12.18392769145787,3
8.757052421784955,0.7614285508564856,0.2385263558533101,2.7436872114919124,0.07934610503811813,3.702931453423819,78.38043050578786,0.9934408460665286,3.4349638984333204,0.7808685992420217,10.04111573713106,4
8.32652757641764,0.17850335308775445,0.3004987278980457,2.7449665711087228,0.03865115799920247,20.29804177915283,39.8081729727279,0.9947503628446086,3.07545559568754,0.7475301766937992,11.578680833431296,8
8.048344456616066,0.5369267717064609,0.33657551941701214,1.9930568246288702,0.07821759920974423,29.415686206579004,14.937140937637878,0.9960521821004217,3.37648194923681,0.6351236204330926,10.461491530499293,6
6.282217014448859,0.5519765588496847,0.12997035929442236,2.0289616943816773,0.053910609989902936,-9.716445001272895,40.085138718281115,0.9970353180409383,3.3332904416426112,0.9269955494071499,10.32737270005918,4
7.420233687407937,0.656364574355462,0.21654987641590517,2.7320499373576363,0.09339345097660078,7.031047445295232,39.54552860504659,0.994548512373693,3.3984902528016296,0.48948728505107714,11.383659937486673,4
7.809041843560319,0.2526098578243836,0.2025054688839044,1.0519156585026759,0.08733196492193697,20.7707212718054,-8.937732858831431,0.9963735335289542,3.3578337287815634,0.4211712243612892,11.15232287841342,8
10.085683339328373,0.23590867738314475,0.1846670767426288,1.0925362256234448,0.0612024042734529,12.969546139570074,43.91410266964375,0.9944892341352933,3.7910600279821787,0.5462137895178134,8.92360784301575,3
9.015427434352691,0.6043883131233796,0.4265454240281097,1.781555778747564,0.06972266165326613,18.711458733713087,40.38130939582644,0.9947769643940161,3.1724520031497367,0.6431620975466753,11.976540349725896,3
5.855439766955899,0.5593969346466372,0.29049817109609555,2.286552848288153,0.05881572956222097,8.960148132841795,58.92412729626837,0.9931866778063035,3.1938006089996365,0.6865009173984038,11.880091354147451,3
8.986125954092193,0.5500985700691753,0.12391160456649547,2.8109075655980047,0.07874641805453657,15.865897874728999,81.9791218989069,0.9941535335077782,3.175371894715047,0.6138145913215506,9.87443729849047,3
7.922376579375525,0.5692896418993951,0.3417861947054776,3.975356216949552,0.09910284641002477,13.443227646079205,67.53130059095514,0.9932966307887673,3.188904576167949,0.7028083094771446,10.895803533437409,7
7.484616999541062,0.3639950556843018,0.46221561970126335,3.3576596232020193,0.06028547907328913,26.677820616598073,39.62222618890339,0.9940482534940454,3.1725225745386965,0.4622690863714334,10.994030186282739,3
9.417514433261301,0.5464507394322007,0.3532465260551147,2.3400614700365727,0.09008093031035688,17.54420843301213,22.869481825166595,0.9981072835932157,3.53780330622151,0.866564690610989,10.760673765823906,7
10.046499283743927,0.5586144946597362,0.09806300340459864,2.480983792097311,0.06939484763255119,18.37602662075202,96.46719606499721,0.9941012022223361,3.584100849597971,0.6376773232411147,9.94969484615458,7
9.896920178674298,0.35712971639472646,0.20157659271337486,1.4974706353621912,0.06414254335475311,10.881230338775326,46.184368680289765,1.0012647641296748,3.1858507412501047,0.8175943747382192,9.828376632061948,3
7.241173715166042,0.8731549022289513,0.37669111491866225,2.48148686400761,0.07785939280090884,10.123937759275066,45.27858583825893,0.9969866358017617,3.133528885379154,0.7014088019566557,10.474445929008555,5
8.036181436223178,0.5947665841823575,0.1792330534381219,2.2113413610798616,0.05929515355161252,10.674418121803791,44.517498257799936,0.9963696722473897,3.3942831112772804,0.7185129828730676,11.672729019259364,6
8.996895147105345,0.26173930055947026,0.2943819428146228,2.8227185603380893,0.06892701389305636,18.94452142378297,48.961695215357096,0.9942832844396375,3.1895553911438057,0.7354650920348306,11.043600154594433,4
9.963317690683539,0.6313107217267659,0.32746340534293367,1.672769056447677,0.05604244214822303,10.790155191797371,42.11279176152115,0.997400619758818,3.426586363551102,0.7171562840025972,10.129385667913894,7
7.781238643232065,0.3050636659545357,0.1573069528421917,3.0193465142411724,0.11929450265832778,17.89774856896413,33.526759862395274,0.9948487243475245,3.34058460417026,0.7464084139801316,11.271698710648344,8
8.221511535004275,0.6574169207484905,0.24404746439382,4.032738913002578,0.08070527103943458,35.75400798645439,34.062821175192155,0.9962440196292908,2.9968511770005533,0.8493728795198647,7.6514573793699245,8
6.840497538990958,0.7317191158014809,-0.07412673400690728,2.3912398515431423,0.06600548984014828,23.711247034316923,44.34493459568003,1.0011201690765377,3.609501040266012,0.6794781754552205,11.648765700372103,6
6.705690063878993,0.33586353632965793,0.147561235866571,2.9017117220989412,0.08427959821468445,11.739764678321588,34.131504577324705,0.9958078802005507,3.659175534619104,0.7563505636382769,8.7602862212219,8
9.718788733591296,0.6926752258488644,0.22474318486068395,3.1901439917111123,0.07775343900618341,27.012139221639448,30.743084346456712,0.9982985466525713,3.1774422619031224,0.636539645856916,10.137559058596867,5
10.534360042856235,0.5825561853872997,0.12522168180351506,2.098779528114164,0.07558060800933554,10.919246269784486,47.12860455383794,0.9945936471497482,3.222459688012803,0.866017582317421,9.380330105373856,8
8.391984817629499,0.664412031998898,0.41324113039316357,2.7240924818104166,0.09228333400086851,-5.381245351778539,39.900455651582895,0.9959300230190061,3.3571730781449807,0.5485411546911095,9.205318524279095,4
10.005299346838036,0.8793585965307895,0.10698586220393672,2.512592400781795,0.09515015420094611,4.919136890825959,75.07985977165377,0.999541601271271,3.366891357997405,0.9201410649366224,11.66082678737852,4
9.042454037571451,0.45092237679942593,0.20599555133030162,2.5976760985488316,0.06938997704778946,-3.707919210258556,-8.019396167860236,0.9947460658844245,3.4317088545345658,0.6439763074033485,10.032298798688108,7
7.532320368092313,0.34925276712850206,0.26307405772860915,1.7269902161445336,0.0684836351871064,11.484865159586914,66.83013703844924,0.9996248971159939,3.7020409077532697,0.4353837346822928,10.846503881730715,3
9.042093408262621,0.32209711407489533,0.39412732890661156,2.5245101742589426,0.07449896605696713,15.184183791895517,69.92170384995258,0.9974155038709109,3.26461055450119,0.6692156622366184,10.453079421120815,5
10.807054849698954,0.33683794300691233,0.10641378488205605,2.99799829124545,0.03396157670528831,31.764373122752826,3.532195351837011,0.9948750664482114,3.1403405510923093,0.5478422513787679,10.97704082722312,7
8.446260941335073,0.4845796581171792,0.366316375215496,3.951143607795042,0.049696178756028955,18.269273737641626,38.146248118393025,0.9972648154781111,3.0241361543970946,0.7760965323483087,10.576821891060256,5
10.846965483721009,0.5682303949633287,0.2510233061019587,3.459270826085207,0.1073374853488905,12.808994711911357,37.57118268008417,0.9979451088992535,3.153813992011616,0.5521064031046414,9.21700777581143,3
4.570382343865384,0.5553381598660038,0.1518491348952049,4.653182457511557,0.11289935427002568,23.29405581183489,16.849766105643575,0.9972436199244344,3.29337460542524,0.5830724850177831,11.49626681944714,8
9.732853756562836,0.6654366498072047,0.29621034742632707,1.7326524371119505,0.07501927920887244,-7.11135309007885,29.443666248182495,0.9928595505602191,3.6589115727035573,0.36656889035817036,10.006243416838688,8
8.630570602357256,0.5026003783755814,0.269905969557347,3.372320636720678,0.09153113926111534,17.35614558108566,22.788483090683425,0.9945457256483503,3.1964777401927655,0.5821540521126385,8.94341810134025,3
8.051488974301199,0.7907068154314634,0.18997831228412054,2.6833420057383517,0.08622500309087072,22.708651938869668,80.04540886847246,0.995504962728897,3.3447575903277795,0.2864181010056565,10.071884839034087,7
8.637641164803254,0.44706863335240876,0.2569802084990019,4.689802933217672,0.14157761616910475,0.2141375422015841,63.71356786294922,0.9958511331417998,3.2967154207854494,0.4124145764771415,12.00075979063431,3
5.518646628098661,1.0440338333179238,0.21146864031382398,1.6917017146448485,0.10239149822869154,26.43754043206929,70.43110189988317,0.9972413441951014,3.537678654689617,0.7640621984216446,11.350221742113494,6
8.170492168243731,0.6251334695530013,0.2613517345251248,1.6602781578192238,0.07744164817038467,18.38496407494414,59.4334412808647,0.9963554020018665,3.8053864851747243,0.7678700237976248,10.151347865592141,4
9.03566885726762,0.3285684887167435,0.31621306745210465,1.9006073545559778,0.060889191187991486,10.847120860991987,22.418964575655416,0.9933293112825798,3.1938262454159356,0.7138186342677447,10.150742295681571,7
10.716841067112274,0.28582150038777754,0.40860168161453525,0.3761042756901931,0.04787107359484855,21.32781866106285,34.509594674404525,0.9967603957020119,3.2021121114963553,0.5049535785306181,10.178364948782617,5
7.722594672589529,0.5964944830486371,0.12621845011731508,1.974244978319239,0.08406927271734446,37.70692857804396,54.78749122455836,0.9972211714905677,3.508832175413814,0.6428432965787031,12.576747983560841,6
7.287259595660219,0.45530744293482983,0.4633033374656267,1.740867338446302,0.06487298509431394,16.818662550584953,20.55744382216109,0.9971195808958621,3.436378297925262,0.6494596191364148,10.881935452231554,7
7.747364434623195,0.6428000988184184,0.054791220047749806,2.6503937864762075,0.05155492580804652,17.48220586300336,59.25996860344776,0.9981615614511092,3.6693414651472067,0.4762452966211186,10.93004164719107,3
9.873103176553112,0.594647524914709,0.23482149049644166,2.8417559757771595,0.06706854231514947,10.406391004597559,40.1934920368373,0.9976678443090978,3.4167856370651926,0.8755097452650726,11.530283454031842,3
8.993126664489527,0.4854342174686255,0.30883172064845765,4.376170839215886,0.0583690399277121,6.501556305352082,37.50358384900805,0.9969183601584569,3.228141581842588,0.7816043435863507,10.738789159026513,3
7.705359694349442,0.330641256386319,0.27809918677350326,3.45042383818605,0.1137428327014513,23.303358165442454,59.21919936406983,0.9958596685770827,3.418130966138462,0.6168553739255505,10.240957854179296,3
9.269901149670034,0.19703055506282707,0.18773004801794063,1.9230963443375968,0.09763279513898901,6.439161740911327,53.8852662297208,0.992678078132968,3.5217407161165815,0.6540328758491797,10.303650150915022,5
8.645616324022061,0.4106970095865958,0.22918777496427248,1.601585328651642,0.07984054717366765,15.715662372193925,37.7806766836184,0.9968592364382651,3.4640964362394726,0.681257421192133,10.428398740585935,6
9.952967485799334,0.6712797588646945,0.2006999065341167,2.9919191715065057,0.10959888277780053,10.223425532348834,68.18659606728497,0.9964153753743262,3.4014548062214596,0.34373976973635645,10.462777763490159,8
7.446920359183972,0.5428187488260408,0.19106352430557885,1.1797667929793578,0.08154736615295237,19.789798257463918,23.378733448002052,0.9965431576743907,3.5133349379178305,0.6129233926219105,11.22762954363698,4
8.008506780103348,0.2508522442576024,0.3349602097021025,4.331458765854354,0.06277431597343473,18.336621052869482,57.318712138885274,0.9934465028483593,3.5338591180891346,0.5477023628003302,10.5519458858073,5
7.911837770301764,0.5346361851702364,0.28570154859650476,3.679440120721287,0.11046248154539315,25.375399442578992,56.862025159367676,0.9938378869191835,3.5764317982075053,0.4997569985157627,11.23264007721558,5
6.304727577801822,0.5770634759457673,0.18070904047393457,2.030824347895295,0.09077820087369318,9.89983601145253,38.809071213720195,0.9981063057066658,3.4297419775179283,0.6078349560671068,10.419283419891418,8
8.944180415596865,0.3232285127597734,0.33995998754332507,0.7868654709091225,0.05925507691347087,12.301250647066286,51.52266044484236,0.9959208896922866,3.266576383936629,0.9196529790274284,10.57863519031609,8
8.891582908269834,0.5307450211891056,0.28072995208766094,3.853872374165413,0.07619322643832784,5.212362842176926,19.97772847229394,0.9973630013947452,3.329342737286664,0.7461264291900515,8.501799315467892,4
8.507670184963692,0.5116417436892,0.331286211883896,2.385460154747382,0.06248763493230486,10.557067399238884,63.480540384138024,0.996056636752261,3.5413017933016713,0.5643231515325805,11.416327674702481,4
8.14811929993728,0.27140594043387534,0.31296288419236123,3.7378163119734618,0.05234400538071328,18.773004930448522,41.30195727114022,0.9960595122789915,3.1366128658025527,0.7358874172034238,10.846488475897992,8
25.0,2.0,1.5,15.0,0.5,200.0,400.0,1.1,5.0,2.0,20.0,1
3.0,0.1,0.05,1.0,0.01,5.0,10.0,0.99,2.5,0.3,8.0,9
